unvr	1494319
cno	1224608
viav	912093
dao	1781753
nad	1083839
vldr	1745317
nari	1531048
ab	825313
ajrd	40888
arnc	1790982
bvn	1013131
dnp	806628
amba	1280263
pci	1558629
sxt	310142
cbrl	1067294
mstr	1050446
zto	1677250
blue	1293971
nktr	906709
bmch	1574815
pdco	891024
gkos	1192448
pch	1338749
ptve	1527508
fnb	37808
dorm	868780
opk	944809
bbu	1654795
amn	1142750
kmt	55242
laur	912766
ale	66756
mime	1644675
sfrgy	1571549
fskr	1525759
agio	1439222
arct	1768224
gatx	40211
axsm	1579428
svmk	1739936
cwst	911177
fhb	36377
wtm	776867
cron	1656472
ait	109563
bipc	1788348
sdipf	1562040
pacw	1102112
alks	1520262
nhi	877860
azihy	1533475
golf	1672013
algt	1362468
anioy	1438557
opch	1014739
gdot	1386278
acia	1651235
enr	1632790
rog	84748
hi	1417398
accd	1481646
bbavy	1399224
tcbi	1077428
ofc	860546
ebc	1810546
vsh	103730
ngvt	1653477
fhi	1056288
bku	1504008
nwe	73088
wor	108516
lxp	910108
ktos	1069258
esba	1553079
inov	1619954
sun	1552275
aqua	1604643
spb	109177
out	1579877
bzun	1625414
ppbi	1028918
csod	1401680
cnmd	816956
pjt	1626115
mic	1289790
exls	1297989
shoo	913241
ibp	1580905
carg	1494259
apg	1796209
hl	719413
aple	1418121
fcfs	840489
syna	817720
wri	828916
evtc	1559865
jmia	1756708
bxs	1299939
six	701374
rezi	1740332
ael	1039828
esrt	1541401
tsem	928876
jjsf	785956
veon	1468091
hmsy	1196501
mtls	1091223
livn	1639691
nstg	1401708
blkb	1280058
dan	26780
hyln	1759631
momo	1610601
rrr	1653653
ccu	888746
atco	1794846
abg	1144980
cixx	1829948
azul	1432364
cort	1088856
ful	39368
ntla	1652130
adct	1771910
mmyt	1495153
awr	1056903
trn	99780
onb	707179
prld	1678660
wern	793074
becn	1124941
dq	1477641
ccoi	1158324
lysdy	1444327
gbt	1629137
pzza	901491
lgih	1580670
urbn	912615
alvr	1754068
box	1372612
bnl	1424182
lila	1712184
rvmd	1628171
nni	1258602
igt	1619762
kaiky	1447126
chx	1723089
manu	1549107
egfey	1437178
nus	1021561
cwh	1669779
celh	1341766
imab	1778016
taro	906338
car	723612
usm	821130
hmy	1023514
cvbf	354647
jteky	1446661
hp	46765
tco	890319
bnr	1792267
aca	1739445
fn	1408710
bstz	1768666
ps	1725579
abm	771497
krtx	1771917
comm	1517228
unit	1620280
ese	866706
peb	1474098
mog-a	67887
sina	1094005
pcrx	1396814
alxo	1810182
isbc	1594012
cmd	19446
ava	104918
jks	1481513
eoccy	926864
bndsy	1438556
sstk	1549346
mgee	1161728
eaf	931148
spt	1517375
hwc	750577
nsit	932696
scl	94049
cciv	1811210
itgr	1114483
ktb	1760965
exg	1379438
abcb	351569
wkhs	1425287
ibtx	1564618
ostk	1130713
psmt	1041803
oibr-c	1160846
wd	1497770
cim	1409493
www	110471
eqx	1756607
vne	1733186
fibk	860413
aub	883948
bpxxy	1567024
hgv	1674168
enbl	1591763
atgsy	1437541
rcm	1472595
tjbh	1499785
flr	1124198
b	9984
stay	1581164
asb	7789
ag	1308648
gt	42582
colb	887343
zyme	1403752
jeld	1674335
hrmy	1802665
cwt	1035201
save	1498710
tdc	816761
frhc	924805
mcy	64996
gmely	1449219
brp	1781755
prmw	884713
coop	933136
bmi	9092
sono	1314727
ailih	18654
spxc	88205
svnby	1464794
mxl	1288469
ago	1273813
gef	43920
edit	1650664
sumo	1643269
yala	1794350
wetg	1784970
matx	3453
kar	1395942
coke	317540
utf	1275617
avir	1593899
bbby	886158
csq	1275214
nnox	1795251
kw	1408100
caty	861842
bposy	1588966
flow	1641991
cmc	22444
nuva	1142596
cbt	16040
omab	1378239
med	910329
yelp	1345016
tcp	1075607
gnw	1276520
indb	776901
tex	97216
apha	1733418
vsat	797721
mc	1596967
ths	1320695
brc	746598
utz	1739566
qntqy	1350865
ninoy	1446588
nsa	1618563
door	893691
epr	1045450
sum	1621563
cmpr	1262976
gbdc	1476765
sfm	1575515
csiq	1375877
fcel	886128
cvlt	1169561
twou	1459417
sho	1295810
gshhy	1012139
anat	1801075
ain	819793
eat	703351
mcrb	1609809
lthm	1742924
sfnc	90498
kfy	56679
ghc	104889
ego	918608
hth	1265131
gpi	1031203
sji	91928
jehly	867536
ucbi	857855
fsk	1422183
clny	1679688
nuv	812801
mlhr	66382
shen	354963
mdrx	1124804
tls	320121
plxs	785786
stra	1013934
afya	1771007
eght	1023731
seas	1564902
onto	704532
gcmg	1819796
trq	1158041
om	1484612
mgni	1595974
ggal	1114700
gbio	1733294
igms	1496323
pvg	1508844
xncr	1326732
eprt	1728951
epay	1073349
jgccy	1446662
qure	1590560
iboc	315709
fun	811532
rlj	1511337
tph	1561680
smpl	1702744
ely	837465
sats	1415404
kymr	1815442
avns	1606498
iba	1044896
niu	1744781
ati	1018963
cmp	1227654
bcat	1809541
skyw	793733
zntl	1725160
avav	1368622
vie	1734517
regi	1463258
mfgp	1359711
gb	1799983
bur	1714174
yduqy	1519821
dy	67215
irbt	1159167
sanm	897723
phr	1412408
sbgi	912752
sfbs	1430723
myov	1679082
mtx	891014
vrrm	1682745
pgre	1605607
fult	700564
enlc	1592000
rock	912562
aozoy	1383906
wsfs	828944
iosp	1054905
arce	1740594
rusha	1012019
svc	945394
jack	807882
repl	1737953
ax	1299709
main	1396440
pmvp	1699382
trox	1530804
navg	793547
ww	105319
snbr	827187
max	1818383
srne	850261
dpuky	1526593
amrc	1488139
fcpt	1650132
cnx	1070412
cvtv	1639234
lgf-a	929351
pdm	1042776
ypf	904851
ino	1055726
xper	1803696
cde	215466
ping	1679826
psec	1287032
bcnay	1445168
cioxy	1483379
whd	1699136
jw-a	107140
itci	1567514
atrc	1323885
vnom	1602065
tds	1051512
atra	1604464
kura	1422143
mtor	1113256
noah	1499543
ymab	1722964
ctb	24491
bdn	790816
rmbs	917273
fwrd	912728
wsbc	203596
uehpy	1364276
silk	1397702
fuway	1090454
mgln	19411
thrm	903129
cent	887733
klic	56978
oi	812074
crc	1609253
ctre	1590717
gsbd	1572694
praa	1185348
cub	26076
tac	1144800
beat	1574774
amrn	897448
ftai	1590364
prsc	1220754
fss	277509
yext	1614178
nmih	1547903
cmps	1816590
joe	745308
sitc	894315
tr	98677
fit	1447599
cere	1805387
wgo	107687
nvmi	1109345
frme	712534
jps	1176433
ako-a	925261
bft	1818355
cyrx	1124524
msge	1795250
meso	1345099
prpl	1643953
ehth	1333493
hubg	940942
rcii	933036
atkr	1666138
rpai	1222840
wre	104894
swn	7332
banf	760498
pro	1392972
or	1627272
bdc	913142
fbc	1033012
vtkly	913744
mythy	1437470
wafd	936528
mli	89439
int	789460
acb	1683541
sjw	766829
pty	1190935
idcc	1405495
fbp	1057706
epc	1096752
cogny	1584943
ear	1719395
irwd	1446847
md	893949
mwa	1350593
pdce	77877
auph	1600620
inst	1355754
ntct	1078075
cade	1614184
fix	1035983
maxr	1121142
knte	1797768
pqg	1708035
prgs	876167
hbm	1322422
adx	2230
sah	1043509
rnst	715072
calm	16160
hri	1364479
gol	1291733
ety	1340736
orryy	1641431
rckt	1281895
cstm	1563411
pbh	1295947
omi	75252
drna	1399529
mdgl	1157601
gtn	43196
iijiy	1090633
fmtx	1538927
fubo	1484769
vgr	59440
ipar	822663
eva	1592057
sitm	1451809
aat	1500217
atsg	894081
olma	1750284
gcp	1644440
cpk	19745
bkuh	1440153
twnk	1644406
sky	90896
mur	717423
lung	1127537
pdi	1510599
amk	1591587
mik	1593936
two	1465740
stok	1623526
btt	1528437
navi	1593538
big	768835
pagp	1581990
bgs	1278027
hcsg	731012
fmbi	702325
axnx	1603756
dea	1622194
mgy	1698990
rpay	1720592
jag	1685715
rcus	1724521
lzb	57131
bcc	1328581
flidy	1433087
iag	1203464
pmt	1464423
cvco	278166
qfin	1741530
mac	912242
rrc	315852
kro	1257640
kros	1664710
ns	1110805
infn	1138639
lob	1462120
kncay	1447125
mfa	1055160
pipr	1230245
gab	794685
evt	1253327
ngm	1426332
ottr	1466593
fmcc	1026214
cva	225648
msc	1713334
azre	1633438
ufs	1381531
tup	1008654
xhr	1616000
rvlv	1746618
cffn	1490906
nrix	1549595
prax	1689548
abr	1253986
drh	1298946
eb	1475115
hmn	850141
ffbc	708955
prk	805676
plmr	1761312
utg	1263994
kron	1741830
clbk	1723596
grwg	1604868
avya	1418100
adus	1468328
cake	887596
tbio	1693415
crvl	874866
rqi	1157842
eurn	1604481
tse	1519061
hlg	1596964
dsl	1566388
trmk	36146
cxp	1252849
kn	1587523
nunz	886093
roic	1407623
ahl-pc	1267395
cnk	1385280
pcvx	1649094
hni	48287
usna	896264
rvt	804116
egov	1065332
hrtx	818033
hcat	1636422
gluu	1366246
bgcp	1094831
cohu	21535
ari	1467760
itcb	1276671
banr	946673
wbt	1650962
mnro	876427
osis	1039065
alg	897077
szgpy	1450344
smci	1375365
mrsn	1442836
rvnc	1479290
simo	1329394
fbk	1649749
prft	1085869
hlio	1024795
wdr	1052100
nwbi	1471265
ntb	1653242
mag	1230992
patk	76605
mgrc	752714
pntg	1766400
cswi	1624794
bdj	1332283
htgc	1280784
kai	886346
adldy	1641427
hep	1283140
gnl	1526113
vrts	883237
dbc	1328237
calx	1406666
kamn	54381
bmdpf	1002788
syke	1010612
argo	1091748
acmr	1680062
blmn	1546417
cvi	1376139
ue	1611547
bsig	1748824
avsfy	1454176
htlf	920112
scs	1050825
sig	832988
oflx	1317945
feac	1801661
ismay	1438655
aaww	1135185
tril	1616212
amwd	794619
atge	730464
vrtu	1207074
sbcf	730708
bbn	1493683
ltc	887905
bsm	1621434
pslv	1494728
hsc	45876
htld	799233
spns	885740
flws	1084869
tpic	1455684
npo	1164863
pgen	1356090
qtrx	1503274
rlgy	1398987
kalu	811596
vctr	1570827
ilpt	1717307
mnr	67625
nwn	1733998
zeal	1674988
paya	1819881
sasr	824410
pam	1469395
ipof	1818873
mrtn	799167
csii	1180145
sand	1434614
sim	887153
odp	800240
bke	885245
csgs	1005757
uctt	1275014
wabc	311094
ttmi	1116942
evv	1222922
cnst	1434418
bv	1734713
road	1718227
rtlr	1748773
ttgt	1293282
tslx	1508655
ccs	1576940
lwel	1567098
usa	799195
nymt	1273685
zuo	1423774
sbe	1777393
aso	1817358
mmi	1578732
hyt	1222401
cccc	1662579
crs	17843
sgry	1638833
ocul	1393434
rgnx	1590877
cydy	1175680
ngd	800166
sgmo	1001233
srrk	1727196
mei	65270
icfi	1362004
epac	6955
usph	885978
crncy	909531
aste	792987
mygn	899923
baly	1747079
lgnd	886163
mlab	724004
nbtb	790359
ken	1611005
fpf	1567569
alx	3499
core	1318084
inmd	1742692
sttk	1680367
anf	1018840
etv	1322436
btz	1379384
inbx	1739614
jrvr	1620459
nmrk	1690680
wpf	1809104
brmk	1784797
lgsxy	1447221
impjy	1437538
dcbo	1829959
ceqp	1136352
cbz	944148
lkfn	721994
lfugf	1448591
sg	1744894
pfs	1178970
ghg	1724755
eigi	1237746
lasr	1124796
psnl	1527753
aroc	1389050
mgnx	1125345
domo	1505952
mtdr	1520006
etg	1270523
sbh	1368458
ipob	1801169
amcx	1514991
bxmx	1298699
rptx	1808158
chrs	1512762
lnn	836157
erj	1355444
real	1573221
rig	1451505
gpro	1500435
fro	913290
advm	1501756
aledy	1508668
sy	1758530
blfs	834365
evh	1628908
hope	1128361
codi	1345126
nktx	1787400
ffg	1012771
oric	1796280
dkl	1552797
trs	842633
ccx	1774675
tnc	97134
prim	1361538
egbn	1050441
krg	1286043
bcrx	882796
irt	1466085
mho	799292
ddd	910638
sa	1231346
wmk	105418
tlnd	1668105
nrc	70487
gva	861459
boot	1610250
upld	1505155
mtrn	1104657
akr	899629
clls	1627281
rytm	1649904
rna	1599901
cvgw	1133470
phat	1783183
cli	924901
nfj	1260563
fsm	1341335
hhr	1721181
aifly	1065199
qada	1036188
stc	94344
snex	913760
par	708821
epzm	1571498
gty	1052752
frta	1678463
linx	1770883
vsta	1792829
loma	1711375
xpel	1767258
hska	1038133
den	945764
mbuu	1590976
ges	912463
msex	66004
alex	1545654
azz	8947
bdtx	1701541
ladr	1577670
aan	1821393
lx	1708259
grvy	1313310
ih	1814423
foe	35214
rmr	1644378
endp	1593034
knsa	1730430
cnxn	1050377
usac	1522727
bst	1616678
fdp	1047340
gms	1600438
cers	1020214
evop	1704596
air	1750
trit	1819876
lbrt	1694028
kpti	1503802
brray	1381202
gth	1782594
faro	917491
himx	1342338
mlco	1381640
zgnx	1375151
syx	945114
plus	1022408
prtc	1782999
uvv	102037
ecpg	1084961
play	1525769
tlry	1731348
crtx	1662774
giii	821002
atnx	1300699
modn	1118417
nxgn	708818
drq	1042893
tbk	1539638
geo	923796
nmfc	1496099
crcw	1688126
vlrs	1520504
silv	1659520
rdwr	1094366
ciic	1789760
bpmp	1708301
nexa	1713930
dlx	27996
buse	314489
nfh	1737422
cash	907471
catm	1671013
forty	1045986
din	49754
nk	1326110
ssp	832428
clb	1000229
vcel	887359
arqt	1787306
gbx	923120
plt	914025
cytk	1061983
itpof	880224
opi	1456772
alec	1653087
grbk	1373670
crto	1576427
slp	1023459
nvgi	1500122
vbtx	1501570
cdxs	1200375
fgroy	1438926
arcb	894405
lmnx	1033905
vcra	1129260
dhc	1075415
elf	1600033
supn	1356576
imgn	855654
cnr	883902
vsto	1616318
cpg	1545851
wire	850460
btai	1720893
atri	701288
pgti	1354327
dk	1694426
crk	23194
saft	1172052
ctagy	1450009
frg	1528930
icpt	1270073
krys	1711279
dgnr	1818201
arco	1508478
dds	28917
ecol	1783400
flgt	1674930
tbph	1583107
smp	93389
gff	50725
prpb	1812667
bif	102426
jws	1800682
insg	1022652
pasg	1787297
ar	1433270
swm	1000623
efsc	1025835
chct	1631569
chco	726854
nxrt	1620393
ipoc	1801170
hees	1339605
amsf	1018979
cgen	1119774
best	1709505
fax	790500
cstl	1447362
hurn	1289848
star	1095651
amti	1801777
ccf	830524
cang	1725123
arvn	1655759
evri	1318568
tgp	1308106
ipoe	1818874
lac	1440972
inva	1080014
svm	1340677
home	1646228
gme	1326380
rgr	95029
ebix	814549
bma	1347426
cenx	949157
rbbn	1708055
qqqx	1608741
cls	1030894
oxm	75288
rnp	1224450
srg	1628063
opra	1737450
ttcf	1741231
vitl	1579733
cts	26058
qnst	1117297
crhc	1818212
nhc	1047335
ntgr	1122904
ocfc	1004702
prrfy	1446252
cyh	1108109
pbi	78814
kref	1631596
nbhc	1475841
eos	1308335
chy	1222719
labl	819220
apsg	1820872
bwmx	1788257
ravn	82166
etw	1322435
unfi	1020859
ulnv	1605810
ffc	1174164
srce	34782
tcbk	356171
inn	1497645
gnmk	1487371
tmp	1005817
sbsi	705432
gwb	1613665
scwx	1468666
clnc	1717547
rmax	1581091
nwbo	1072379
sndx	1395937
uis	746838
tcrr	1750019
fcf	712537
seznl	1662991
brog	1774983
eh	1759783
rdnt	790526
sxi	310354
akro	1744659
acls	1113232
awf	906013
pi	1114995
morf	1679363
itos	1808865
oec	1609804
nvee	1532961
rwt	930236
lca	1768012
skt	899715
hqh	805267
gsah	1809987
shyf	743238
ftoc	1816090
freq	1703647
grpn	1490281
for	1406587
cndt	1677703
plrx	1746473
ever	1640428
pten	889900
myi	883412
eim	1176984
mcri	907242
annx	1528115
jpc	1216583
wnc	879526
resi	1555039
rtp	1819848
fbnc	811589
zumz	1318008
cmco	1005229
sph	1005210
ssys	1517396
hcc	1691303
tgh	1413159
lkncy	1767582
hy	1173514
wll	1255474
bhe	863436
agys	78749
avo	1802974
dht	1331284
brkl	1049782
iret	798359
maxn	1796898
chi	1171471
pbf	1534504
slcjy	1523541
dyn	1818794
prvb	1695357
eig	1379041
nblx	1647513
bhlb	1108134
stba	719220
kfrc	930420
plow	1287213
mdp	65011
krny	1617242
axl	1062231
fxcny	1164009
audc	1086434
sybt	835324
atec	1350653
myrg	700923
aod	1379400
imos	1123134
ghld	1821160
lrn	1157408
nxe	1698535
matw	63296
tvty	704415
kra	1321646
uryl	1652842
ceva	1173489
lnth	1521036
chef	1517175
ofg	1030469
tpre	1576018
osur	1116463
ha	1172222
hngr	722723
ptnr	1096691
cxw	1070985
qiwi	1561566
drd	1023512
cmre	1503584
uht	798783
gam	40417
brbr	1772016
gel	1022321
gogo	1537054
np	1296435
veco	103145
jout	788329
rily	1464790
otrk	1136174
kelya	55135
ihrt	1400891
glng	1207179
gabc	714395
tgs	931427
ten	1024725
iesc	1048268
amph	1297184
step	1796022
kids	1425450
stkl	351834
ptgx	1377121
omer	1285819
clm	814083
pae	1720821
cry	784199
kos	1509991
blnk	1429764
jbss	880117
grc	42682
camt	1109138
ospn	1044777
hfwa	1046025
swbi	1092796
lgvw	1804176
pra	1127703
vmo	884152
aio	1778114
ingn	1294133
jqc	1227476
rad	84129
alp-pq	3153
pack	1712463
trhc	1651561
calt	1795579
scu	1403256
enta	1177648
bhk	1160864
tdf	919893
dbd	28823
petq	1668673
schl	866729
ahh	1569187
pdfs	1120914
desp	1703141
imax	921582
ckh	859598
ltmaq	1047716
gof	1380936
plab	810136
ffwm	1413837
veri	1615165
stro	1382101
fpac	1829426
atha	1620463
prdo	1046568
vxrt	72444
nesr	1698514
emd	1227862
pfc	946647
afin	1568162
sbtx	1671858
fph	1574197
clne	1368265
si	1312109
ichr	1652535
ac	1642122
fbm	1688941
tcx	909494
sgh	1616533
bjri	1013488
sfl	1289877
cet	18748
vbiv	764195
kyn	1293613
ll	1396033
trtx	1630472
forr	1023313
tcmd	1027838
denn	852772
bcsf	1655050
iiiv	1728688
gsky	1712923
vivo	794172
alpc	1616736
thq	1604522
wrld	108385
vtol	1525221
sri	1043337
bkd	1332349
ra	1655099
enva	1529864
sibn	1459839
espr	1434868
dmrc	1438231
fprx	1175505
ande	821026
hibb	1017480
tgi	1021162
sblk	1386716
ocsl	1414932
arzty	1423210
acco	712034
hmi	1720446
echo	1426945
mitfy	1515160
mbin	1629019
oas	1486159
igr	1268884
tpb	1290677
trne	1754820
tigr	1756699
trvg	1683825
afib	1522860
wlkp	1604665
cars	1683606
agx	100591
osw	1758488
acel	1698991
cnob	712771
cbb	716133
bfs	907254
nie	1383441
eose	1805077
ebsb	1600125
quot	1115128
res	742278
ueic	101984
knl	1011570
extr	1078271
mgic	876779
avan	1819608
amrs	1365916
atni	879585
tbbk	1295401
cii	1278895
schn	912603
prts	1378950
imkta	50493
tg	850429
holi	1357450
fanh	1413855
tsha	1806310
rbac	1815184
lc	1409970
agm	845877
cir	1091883
slrc	1418076
wetf	880631
nex	1688476
altm	1692787
duo	1750593
crmt	799850
pahc	1069899
htd	1260041
ainv	1278752
cara	1346830
tig	1801754
gldd	1372020
bedu	1696355
apog	6845
lmat	1158895
glt	41719
mgpi	835011
ambc	874501
swdhy	1531006
cldx	744218
wash	737468
vygg	1822877
mtsc	68709
cepu	1717161
pfn	1296250
wiw	1267902
leap	1818346
banc	1169770
sft	1762322
stfc	874977
agro	1499505
albo	1322505
vet	1293135
crdf	1213037
wow	1701051
cel	1385145
sii	1512920
iim	885601
hmst	1518715
ldp	1548717
gim	828803
msgn	1469372
stng	1483934
gsg	1332174
vgac	1804591
ofix	884624
plya	1692412
togl	1378125
crzo	1040593
rev	887921
vnda	1347178
cco	1334978
oii	73756
nndm	1643303
aosl	1387467
fhtx	1822462
kdmn	1557142
arr	1428205
vapo	1253176
algs	1799448
tcpc	1370755
hzo	1057060
talo	1724965
meg	1643615
bbar	913059
parr	821483
hrvsf	1760439
ntus	878526
vkq	877463
sp	1059262
nwli	1635984
ncbs	1174850
goac	1816176
npacy	1450276
orgo	1661181
vvi	884219
qtnt	1596946
tbi	768899
goss	1728117
hlit	851310
gthx	1560241
hutcy	1461402
nx	1423221
lind	1512499
cpac	1221029
adtn	926282
xent	1271214
bcov	1313275
mmx	1773250
boe	1320375
sohu	1734107
scsc	918965
axgn	805928
finv	1691445
rbcaa	921557
adap	1621227
qtt	1733298
caap	1717393
clct	1089143
abtx	1642081
vff	1584549
pcn	1160990
ccd	1602584
sgsvf	1398832
pdt	855886
esta	1688757
hzac	1817071
wtre	1601669
sppi	831547
lorl	1006269
gmre	1533615
cyd	932695
wina	908315
iqi	885125
pstx	1661460
obnk	1516912
hcac	1750153
akus	1722271
ruprf	1010000
hfro	1710680
plce	1041859
imtx	1809196
coll	1267565
yumm	1073748
gsbc	854560
boom	34067
rc	1527590
tpc	77543
cps	1320461
bfk	1137393
sptn	877422
myd	879361
wifi	1169988
oncr	1671818
mdxg	1376339
le	799288
pump	1680247
tuwoy	1145678
cmbm	1738177
ameh	1083446
hbnc	706129
rdus	1428522
cown	1466538
grsv	1816816
radi	1810739
mye	69488
anab	1370053
dnow	1599617
cfii	1811856
ppr	826020
vsbc	1697884
rpt	842183
stpk	1758766
capl	1538849
tlmd	1791091
treb	1805833
iclk	1697818
apre	1781983
usat	896429
efc	1411342
hlx	866829
fi	1575828
vslax	853180
erf	1126874
bpfh	821127
bit	1562818
lbai	846901
vrex	1681622
bomn	1494582
etj	1395325
cgbd	1544206
utl	755001
bcx	1506289
coe	1659494
good	1234006
cdmo	704562
dco	30305
fosl	883569
gprk	1464591
mnkd	899460
erii	1421517
hio	910068
nbb	1478888
ctbi	350852
loco	1606366
ipod	1818876
umh	752642
hstm	1095565
bmtc	802681
mnrl	1745797
new	1726189
fvti	1626745
fbms	947559
npk	80172
pfbc	1492165
uscr	1073429
odt	1717452
merc	1333274
apxt	1777921
bcor	1068875
arlp	1086600
autl	1730463
sqz	1604477
cass	708781
revg	1687221
uslm	82020
nfbk	1493225
amrx	1723128
amtb	1734342
pbfx	1582568
agen	1098972
avid	896841
aten	1580808
blx	890541
eoi	1300391
hone	1769617
mirm	1759425
bpyu	1496048
ivr	1437071
one	1722380
kndi	1316517
gogl	1029145
bgy	1393299
trst	357301
by	1702750
egrx	827871
isee	1410939
pthiy	1520253
yorw	108985
frln	1810031
kop	1315257
muc	1051004
dnk	1785154
exk	1277866
cai	1388430
mod	67347
clw	1441236
mmd	1518557
aeri	1337553
dbi	1319947
imxi	1683695
ufcs	101199
pcpl	1800347
cubi	1488813
qcrh	906465
ghy	1554697
aegn	353020
hix	1058239
mvf	835948
mgtx	1735438
vec	1601548
solo	1637736
ulh	1308208
can	1780652
ruth	1324272
ggn	1313510
pets	1040130
ihc	701869
lpg	1596993
bchg	1732409
ziop	1107421
mmrty	1412481
cbtx	1473844
yj	1759614
fmcb	1085913
ubp	1029800
kodk	31235
hbia	732417
uvsp	102212
rapt	1673772
dfin	1669811
casa	1333835
inzy	1693011
cmo	766701
glp	1323468
ircp	1128173
gts	1171662
kdny	1435049
vray	1597313
arlo	1736946
bcel	1532346
ardx	1437402
nssc	69633
ango	1275187
nga	1815495
arch	1037676
rlmd	1553643
blw	1233681
ruby	1709401
pros	1634038
bgb	1546429
rex	744187
spwh	1132105
hwkn	46250
chw	1396277
prty	1592058
sprb	1683553
opt	1815620
amc	1411579
ghiv	1783398
mui	1232860
gern	886744
swir	1111863
bto	925683
cldt	1476045
tell	61398
wprt	1370416
avk	1219120
mmu	886043
tshmy	1503526
tars	1819790
asix	1673985
pace	1819404
dfp	1559991
gdyn	1743725
diax	1608742
atrs	1016169
cvm	725363
sm	893538
hps	1215913
jpi	1547994
gpmt	1703644
idex	837852
dmyt	1793659
srdx	924717
ebon	1799290
fmbh	700565
cac	750686
nls	1078207
riot	1167419
scvl	895447
xbit	1626878
gmda	1600847
fnko	1704711
siga	1010086
bbsi	902791
dcom	1005409
vhi	59255
atex	1304492
thff	714562
bfc	1746109
avro	1681087
krp	1657788
anik	898437
lbc	1475348
tile	715787
evn	1074540
mua	901243
leo	818972
yi	1738906
flxn	1419600
amswa	713425
oyst	1720725
mpx	1129155
gray	1534133
llnw	1391127
ngms	1821349
mfl	1045126
etnb	1785173
htbk	1053352
mrc	1439095
fusn	1805890
cpe	928022
ntst	1798100
yin	1661125
clvs	1466301
ldl	60977
gpre	1309402
bme	1314966
hsii	1066605
alta	1636286
bq	1815021
fsp	1031316
sln	1479615
qell	1821171
ifn	917100
caf	1368493
nltx	1404644
ff	1337298
dvax	1029142
pebo	318300
trmd	1655891
smlr	1554859
cfb	1458412
myn	882150
sols	1519177
fmac	1822219
thr	1489096
eqd	1818221
hpi	1176199
amsc	880807
hgen	1293310
oxlc	1495222
qep	1108827
gsat	1366868
bxg	778946
mx	1325702
wttr	1693256
insw	1679049
rfp	1393066
knop	1564180
csv	1016281
jhb	1647933
ryam	1597672
urov	1740547
mrus	1651311
hyac	1771908
eft	1288992
rigl	1034842
dgii	854775
mca	888410
impx	1820191
mqy	890196
chuy	1524931
hcci	1403431
bmrc	1403475
mitk	807863
gden	1071255
jfr	1276533
abst	1071058
mtl	1302362
cpf	701347
isd	1534880
nink	1567388
igd	1285890
fsd	1494530
nat	1000177
afmd	1608390
tcs	1411688
oprt	1538716
catc	711772
bdge	846617
idya	1676725
bcei	1509589
tsc	1380846
ead	1210123
cmtl	23197
pko	1412350
gbab	1495825
awh	926617
snr	1610114
cbay	1042074
aplt	1697532
smmc	1774155
pand	1807901
orbc	1361983
hexo	1690947
apei	1201792
pzn	1399249
dsu	1051003
hmlp	1603016
zyxi	846475
smts	1705259
cal	14707
bzh	915840
spro	1701108
rmg	1757932
mrns	1267813
advv	1698519
ta	1378453
arow	717538
irs	933267
ppt	827773
efr	1258623
rnlx	1811115
avd	5981
dhil	909108
snpr	1819584
iva	1756594
ryi	1481582
bnft	1576169
amot	46129
love	1701758
gco	18498
prta	1559053
thw	1635977
hvt	216085
mgi	1273931
co	1467808
iiin	764401
strl	874238
eth	896156
nhf	1356115
gss	903571
vktx	1607678
itegy	1579597
wism	1756640
sva	1084201
pic	1772720
pmo	900422
uve	891166
lxfr	1096056
crf	33934
hpk	1792849
ctt	1341141
esgc	1532981
pbyi	1401667
evi	65312
crnx	1658247
laws	703604
omn	1090061
blbd	1589526
fldm	1162194
imra	1672619
dpg	1515671
wsbf	1569994
ktf	839533
nvgs	1581804
nbr	1163739
ortx	1748907
jih	1787791
dske	1642453
ffic	923139
tclry	1080259
ehi	1228509
nptn	1227025
fbrx	1419041
sbr	710752
hmhc	1580156
awp	1390195
apto	882361
clar	913277
spne	1637761
ebf	33002
mpaa	918251
itrn	1337117
cnsl	1304421
hql	884121
thbr	1769318
wldn	1370450
rcel	1762303
min	826735
hymc	1718405
uxin	1729173
ecom	1169652
gan	1799332
titn	1409171
amyt	1783010
tpco	1593195
plse	1625101
bfz	1137391
thcb	1760689
faii	1815849
mdvl	1402479
hckt	1057379
akba	1517022
fra	1259708
hffg	1680873
hmtv	1567345
fuse	1807846
muj	1053988
btaq	1815526
fixx	1661998
zixi	855612
enpc	1816261
peix	778164
jaggf	1333849
srlp	1525287
ipha	1598599
yac	1815302
aqb	1603978
mhn	1038186
true	1327318
omp	1652133
ffntf	1783875
bbdc	1379785
alrs	903419
mdrpf	1526243
kbal	55772
sxc	1514705
axdx	727207
cbat	1117171
rmt	912147
oprx	1448431
flic	740663
mcft	1638290
bui	1528988
wuyi	1687065
mtw	61986
grif	1037390
mtem	1183765
wtrh	1653247
ccbg	726601
mux	314203
dms	1725134
pgc	1050743
wimi	1770088
miy	890393
frph	844059
gut	1080720
deh	1812173
aenz	1572621
bdsi	1103021
cnbka	812348
slca	1524741
dba	1383082
pflt	1504619
mbwm	1042729
jpdyy	1615026
hci	1400810
stk	1471420
wve	1631574
rgp	1084765
gato	1517006
urgn	1668243
lsf	1650696
amal	1823608
ello	946394
asa	1230869
biio	1575420
syrs	1556263
bfst	1624322
twnd	1814215
ltrpa	1606745
edd	1388141
onew	1772921
olp	712770
kala	1479419
crd-a	25475
vpg	1487952
ccap	1633336
ctrn	1318484
